NroItem;CodTransaccion;NroSerial;CodCampus;NroFormulario;Nombre;Ubicación;Proveedor;EmpresaResponsable;Estado;codebar
215;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
216;327;400SN39207;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
217;327;COM2024CM21070727;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
218;327;KBM130090728;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
219;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
220;327;400SN39170;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
221;327;COM2024CM21070063;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
222;327;KBM130090729;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
223;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
224;327;400SN39193;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
225;327;COM2024CM21070203;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
226;327;KBM130091734;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
227;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
228;327;400SN39213;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
229;327;COM2024CM21070517;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
230;327;KBM130090735;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
231;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
232;327;400SN39197;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
233;327;COM2024CM21070007;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
234;327;KBM130090734;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
235;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
236;327;102SN55078;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
237;327;COM2024CM21070008;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
238;327;KBM130090750;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
239;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
240;327;102SN55085;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
241;327;COM2024CM21070117;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
242;327;KBM130091713;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
243;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
244;327;400SN39233;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
245;327;COM2024CM21070277;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
246;327;KBM130090713;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
247;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
248;327;102SN55082;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
249;327;COM2024CM21070406;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
250;327;KBM130091712;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
251;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
252;327;102SN55101;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
253;327;COM2024CM21070557;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
254;327;KBM130091711;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
255;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
256;327;400SN39192;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
257;327;COM2024CM21070853;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
258;327;KBM130090712;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
259;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
260;327;400SN39181;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
261;327;COM2024CM21070893;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
262;327;KBM130090711;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
263;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
264;327;400SN39195;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
265;327;COM2024CM21070898;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
266;327;KBM130091741;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
267;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
268;327;400SN39232;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
269;327;COM2024CM21070400;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
270;327;KBM130091740;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
271;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
272;327;400SN39231;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
273;327;COM2024CM21070761;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
274;327;KBM130090739;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
275;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
276;327;400SN39171;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
277;327;COM2024CM21070534;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
278;327;KBM130090741;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
279;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
280;327;400SN39220;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
281;327;COM2024CM21070017;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
282;327;KBM130091750;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
283;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
284;327;102SN55100;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
285;327;COM2024CM21070281;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
286;327;KBM130091749;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
287;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
288;327;400SN39236;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
289;327;COM2024CM21070205;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
290;327;KBM130090740;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
291;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
292;327;400SN39216;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
293;327;COM2024CM21070041;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
294;327;KBM130091728;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
295;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
296;327;400SN39176;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
297;327;COM2024CM21070712;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
298;327;KBM130090727;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
299;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
300;327;102SN55077;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
301;327;COM2024CM21070129;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
302;327;KBM130091727;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
303;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
304;327;400SN39211;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
305;327;COM2024CM21070140;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
306;327;KBM130091726;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
307;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
308;327;400SN39219;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
309;327;COM2024CM21070316;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
310;327;KBM130090725;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
311;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
312;327;102SN55093;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
313;327;COM2024CM21070153;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
314;327;KBM130090726;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
315;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
316;327;400SN39210;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
317;327;COM2024CM21070744;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
318;327;KBM130091752;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
319;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
320;327;400SN39168;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
321;327;COM2024CM21070830;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
322;327;KBM130090753;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
323;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
324;327;400SN39191;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
325;327;COM2024CM21070407;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
326;327;KBM130091753;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
327;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Apolo;Compumax Computer ;Campuslands;0;*000000*
328;327;102SN55080;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
329;327;COM2024CM21070498;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
330;327;KBM130090722;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
331;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
332;327;400SN39221;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
333;327;COM2024CM21070464;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
334;327;KBM130090723;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
335;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
336;327;400SN39230;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
337;327;COM2024CM21070504;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
338;327;KBM130091725;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
339;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
340;327;102SN55089;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
341;327;COM2024CM21070338;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
342;327;KBM130091737;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
343;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
344;327;400SN39202;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
345;327;COM2024CM21070759;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
346;327;KBM130091702;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
347;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
348;327;102SN55088;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
349;327;COM2024CM21070817;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
350;327;KBM130090737;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
351;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
352;327;400SN39226;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
353;327;COM2024CM21070280;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
354;327;KBM130090706;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
355;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
356;327;400SN39235;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
357;327;COM2024CM21070668;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
358;327;KBM130090707;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
359;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
360;327;400SN39188;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
361;327;COM2024CM21070138;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
362;327;KBM130091729;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
363;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
364;327;400SN39209;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
365;327;COM2024CM21070451;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
366;327;KBM130090730;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
367;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
368;327;102SN55110;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
369;327;COM2024CM21070012;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
370;327;KBM130091730;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
371;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
372;327;102SN55109;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
373;327;COM2024CM21070786;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
374;327;KBM130090296;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
375;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
376;327;102SN55103;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
377;327;COM2024CM21070515;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
378;327;KBM130090724;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
379;327;Sin serial ;000000;966217823;Mouse-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
380;327;400SN39222;000000;966217823;CPU-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
381;327;COM2024CM21070386;000000;966217823;Monitor-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
382;327;KBM130091724;000000;966217823;Teclado-Bodg50-9048-900-0044 GMRESC R3;Salón Artemis ;Compumax Computer ;Campuslands;0;*000000*
